study_id,year,month,day,participant,age_in_years,sex,species,group_original,sessiontotal,sessioncond,trial,condition,appleft,appright,toneleft,toneright,indicated,choice,code,train
bohn2019natural,2016,5,2,frederike,42.0,f,chimpanzee,notraining,29.0,15.0,8.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,2,frederike,42.0,f,chimpanzee,notraining,29.0,15.0,9.0,training2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,2,frederike,42.0,f,chimpanzee,notraining,29.0,15.0,10.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,2,frederike,42.0,f,chimpanzee,notraining,29.0,15.0,11.0,training2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,2,frederike,42.0,f,chimpanzee,notraining,29.0,15.0,12.0,training2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,1.0,training2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,2.0,training2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,3.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,4.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,5.0,training2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,6.0,training2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,7.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,8.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,9.0,training2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,10.0,training2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,11.0,training2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,3,frederike,42.0,f,chimpanzee,notraining,30.0,16.0,12.0,training2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,1.0,retraining,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,2.0,retraining,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,3.0,retraining,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,4.0,retraining,pushin,pulldown,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,5.0,retraining,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,6.0,retraining,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,7.0,retraining,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,8.0,retraining,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,9.0,retraining,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,10.0,retraining,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,11.0,retraining,pushin,pulldown,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,3,alex,15.0,m,chimpanzee,notraining,30.0,9.0,12.0,retraining,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,1.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,2.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,3.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,4.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,5.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,6.0,test2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,7.0,test2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,8.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,9.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,10.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,11.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,4,frederike,42.0,f,chimpanzee,notraining,31.0,1.0,12.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,1.0,test2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,2.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,3.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,4.0,test2,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,5.0,test2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,6.0,test2,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,7.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,8.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,9.0,test2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,10.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,11.0,test2,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,5,frederike,42.0,f,chimpanzee,notraining,32.0,2.0,12.0,test2,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,1.0,training2,turncrank,pushleftright,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,2.0,training2,turncrank,pushleftright,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,3.0,training2,turncrank,pushleftright,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,4.0,training2,turncrank,pushleftright,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,5.0,training2,turncrank,pushleftright,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,6.0,training2,turncrank,pushleftright,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,7.0,training2,turncrank,pushleftright,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,8.0,training2,turncrank,pushleftright,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,9.0,training2,turncrank,pushleftright,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,10.0,training2,turncrank,pushleftright,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,11.0,training2,turncrank,pushleftright,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,18,kuno,19.0,m,bonobo,training,1.0,1.0,12.0,training2,turncrank,pushleftright,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,1.0,training2,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,2.0,training2,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,3.0,training2,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,4.0,training2,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,5.0,training2,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,6.0,training2,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,7.0,training2,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,8.0,training2,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,9.0,training2,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,10.0,training2,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,11.0,training2,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,18,lexi,16.0,f,bonobo,training,1.0,1.0,12.0,training2,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,1.0,test,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,2.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,3.0,test,pulldown,pushin,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,4.0,test,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,5.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,6.0,test,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,7.0,test,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,8.0,test,pulldown,pushin,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,9.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,10.0,test,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,11.0,test,pulldown,pushin,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,18,yasa,18.0,f,bonobo,notraining,1.0,1.0,12.0,test,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,1.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,2.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,3.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,4.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,5.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,6.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,7.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,8.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,9.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,10.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,11.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,18,fimi,7.0,f,bonobo,notraining,1.0,1.0,12.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,1.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,2.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,3.0,test,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,4.0,test,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,5.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,6.0,test,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,7.0,test,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,8.0,test,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,9.0,test,pulldown,pushin,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,10.0,test,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,11.0,test,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,20,yasa,18.0,f,bonobo,notraining,2.0,2.0,12.0,test,pulldown,pushin,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,1.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,2.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,3.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,4.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,5.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,6.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,7.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,8.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,9.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,10.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,11.0,test,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,fimi,7.0,f,bonobo,notraining,2.0,2.0,12.0,test,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,1.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,2.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,3.0,training,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,4.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,5.0,training,pushleftright,turncrank,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,6.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,7.0,training,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,8.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,9.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,10.0,training,pushleftright,turncrank,low,high,r,l,0.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,11.0,training,pushleftright,turncrank,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,20,lexi,16.0,f,bonobo,training,2.0,1.0,12.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,1.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,2.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,3.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,4.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,5.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,6.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,7.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,8.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,9.0,training,pushleftright,turncrank,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,10.0,training,pushleftright,turncrank,low,high,l,l,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,11.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,lexi,16.0,f,bonobo,training,3.0,2.0,12.0,training,pushleftright,turncrank,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,1.0,training2,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,2.0,training2,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,3.0,training2,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,4.0,training2,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,5.0,training2,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,6.0,training2,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,7.0,training2,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,8.0,training2,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,9.0,training2,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,10.0,training2,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,11.0,training2,pushin,pulldown,low,high,r,r,1.0,1.0
bohn2019natural,2016,5,21,fimi,7.0,f,bonobo,notraining,3.0,1.0,12.0,training2,pushin,pulldown,low,high,l,r,0.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,1.0,training,turncrank,pushleftright,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,2.0,training,turncrank,pushleftright,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,3.0,training,turncrank,pushleftright,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,4.0,training,turncrank,pushleftright,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,5.0,training,turncrank,pushleftright,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,6.0,training,turncrank,pushleftright,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,7.0,training,turncrank,pushleftright,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,8.0,training,turncrank,pushleftright,high,low,r,l,0.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,9.0,training,turncrank,pushleftright,high,low,l,r,0.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,10.0,training,turncrank,pushleftright,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,11.0,training,turncrank,pushleftright,high,low,r,r,1.0,1.0
bohn2019natural,2016,5,21,kuno,19.0,m,bonobo,training,2.0,1.0,12.0,training,turncrank,pushleftright,high,low,l,l,1.0,1.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,1.0,training2,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,2.0,training2,pulldown,pushin,low,high,r,r,1.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,3.0,training2,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,4.0,training2,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,5.0,training2,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,6.0,training2,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,7.0,training2,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,8.0,training2,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,9.0,training2,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,10.0,training2,pulldown,pushin,low,high,l,r,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,11.0,training2,pulldown,pushin,low,high,r,l,0.0,0.0
bohn2019natural,2016,5,21,yasa,18.0,f,bonobo,notraining,3.0,1.0,12.0,training2,pulldown,pushin,low,high,l,l,1.0,0.0
bohn2019natural,2016,5,23,kuno,19.0,m,bonobo,training,3.0,2.0,1.0,training,turncrank,pushleftright,high,low,r,r,1.0,1.0
